,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,pProblemSemanticError,pSubjectSyntaxError,pSubjectSemanticError,CorrectEventually,Label
2557,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,32,13,2557,2557,0.5,0.567,True,False
2558,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,33,6,2558,2558,0.5,0.567,True,True
2559,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,34,9,2559,2559,0.5,0.567,True,True
2560,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,36,2,2560,2560,0.5,0.567,True,True
2561,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,37,6,2561,2561,0.5,0.567,True,False
2562,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,38,4,2562,2562,0.5,0.567,False,False
2563,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,39,2,2563,2563,0.5,0.567,True,True
2564,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,40,10,2564,2564,0.5,0.567,True,True
2565,bc936a5c28b8adc029346c5de72dd91b78f5101bda51d6631648d15e84d1bd23,492,128,6,2565,2565,0.5,0.567,False,False
2566,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,1,1,2566,2566,0.63,0.63,True,True
2567,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,3,3,2567,2567,0.63,0.63,True,True
2568,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,5,1,2568,2568,0.63,0.63,True,True
2569,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,12,2,2569,2569,0.63,0.63,True,True
2570,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,13,4,2570,2570,0.63,0.63,True,True
2571,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,232,14,2571,2571,0.63,0.63,True,False
2572,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,233,2,2572,2572,0.63,0.63,True,True
2573,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,234,1,2573,2573,0.63,0.63,True,True
2574,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,235,1,2574,2574,0.63,0.63,True,True
2575,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,439,236,4,2575,2575,0.63,0.63,True,True
2576,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,17,1,2576,2576,0.63,0.63,True,True
2577,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,20,2,2577,2577,0.63,0.63,True,True
2578,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,21,2,2578,2578,0.63,0.63,True,True
2579,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,22,2,2579,2579,0.63,0.63,True,True
2580,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,24,1,2580,2580,0.63,0.63,True,True
2581,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,25,4,2581,2581,0.63,0.63,True,True
2582,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,28,3,2582,2582,0.63,0.63,True,True
2583,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,100,9,2583,2583,0.63,0.63,True,False
2584,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,101,31,2584,2584,0.63,0.63,False,False
2585,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,487,102,14,2585,2585,0.63,0.63,True,True
2586,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,492,32,11,2586,2586,0.63,0.63,False,False
2587,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,492,36,3,2587,2587,0.63,0.63,False,False
2588,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,492,37,8,2588,2588,0.63,0.63,True,False
2589,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,492,38,6,2589,2589,0.63,0.63,True,True
2590,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,492,39,11,2590,2590,0.63,0.63,True,False
2591,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,492,40,14,2591,2591,0.63,0.63,True,False
2592,bfed65e0ee3b331187d31bd503dcbad42f17bf749b37c34f64cf8bbc3007073c,492,128,11,2592,2592,0.63,0.63,False,False
2593,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,1,2,2593,2593,0.7,0.367,True,True
2594,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,3,1,2594,2594,0.7,0.367,True,True
2595,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,5,1,2595,2595,0.7,0.367,True,True
2596,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,12,1,2596,2596,0.7,0.367,True,True
2597,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,13,4,2597,2597,0.7,0.367,True,True
2598,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,232,5,2598,2598,0.7,0.367,True,True
2599,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,233,1,2599,2599,0.7,0.367,True,True
2600,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,234,1,2600,2600,0.7,0.367,True,True
2601,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,235,11,2601,2601,0.7,0.367,True,False
2602,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,439,236,3,2602,2602,0.7,0.367,True,True
2603,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,17,6,2603,2603,0.7,0.367,True,False
2604,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,20,6,2604,2604,0.7,0.367,True,False
2605,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,21,3,2605,2605,0.7,0.367,True,True
2606,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,22,6,2606,2606,0.7,0.367,True,False
2607,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,24,8,2607,2607,0.7,0.367,True,True
2608,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,25,7,2608,2608,0.7,0.367,True,True
2609,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,28,2,2609,2609,0.7,0.367,True,True
2610,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,100,9,2610,2610,0.7,0.367,True,False
2611,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,101,1,2611,2611,0.7,0.367,False,False
2612,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,487,102,4,2612,2612,0.7,0.367,True,True
2613,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,31,2,2613,2613,0.7,0.367,True,True
2614,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,32,4,2614,2614,0.7,0.367,True,True
2615,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,33,7,2615,2615,0.7,0.367,True,True
2616,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,34,3,2616,2616,0.7,0.367,True,True
2617,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,36,1,2617,2617,0.7,0.367,True,True
2618,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,37,2,2618,2618,0.7,0.367,True,True
2619,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,38,6,2619,2619,0.7,0.367,True,True
2620,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,39,2,2620,2620,0.7,0.367,True,True
2621,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,40,5,2621,2621,0.7,0.367,True,True
2622,c220777a3969d97f8c08265becbb6fcd9bddfab7c48456e450fed01101f16a76,492,128,1,2622,2622,0.7,0.367,True,True
2623,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,17,1,2623,2623,0.05,0,True,True
2624,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,20,1,2624,2624,0.05,0,True,True
2625,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,21,1,2625,2625,0.05,0,True,True
2626,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,22,1,2626,2626,0.05,0,True,True
2627,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,24,1,2627,2627,0.05,0,True,True
2628,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,25,1,2628,2628,0.05,0,True,True
2629,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,28,1,2629,2629,0.05,0,True,True
2630,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,100,2,2630,2630,0.05,0,True,True
2631,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,101,1,2631,2631,0.05,0,True,True
2632,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,487,102,1,2632,2632,0.05,0,True,True
2633,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,31,1,2633,2633,0.05,0,True,True
2634,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,32,1,2634,2634,0.05,0,True,True
2635,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,33,1,2635,2635,0.05,0,True,True
2636,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,34,1,2636,2636,0.05,0,True,True
2637,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,36,1,2637,2637,0.05,0,True,True
2638,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,37,1,2638,2638,0.05,0,True,True
2639,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,38,1,2639,2639,0.05,0,True,True
2640,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,39,1,2640,2640,0.05,0,True,True
2641,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,40,1,2641,2641,0.05,0,True,True
2642,c3b000875e19cdb87af3a1f4f1201b93b27c421f93754d5944e248f626e555e8,492,128,1,2642,2642,0.05,0,True,True
2643,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,1,2,2643,2643,0.6,0.667,True,True
2644,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,3,3,2644,2644,0.6,0.667,True,True
2645,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,5,3,2645,2645,0.6,0.667,True,True
2646,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,12,2,2646,2646,0.6,0.667,True,True
2647,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,13,7,2647,2647,0.6,0.667,True,True
2648,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,232,2,2648,2648,0.6,0.667,True,True
2649,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,233,6,2649,2649,0.6,0.667,True,False
2650,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,234,5,2650,2650,0.6,0.667,True,False
2651,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,235,1,2651,2651,0.6,0.667,True,True
2652,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,439,236,1,2652,2652,0.6,0.667,True,True
2653,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,17,1,2653,2653,0.6,0.667,True,True
2654,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,20,2,2654,2654,0.6,0.667,True,True
2655,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,21,1,2655,2655,0.6,0.667,True,True
2656,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,22,1,2656,2656,0.6,0.667,True,True
2657,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,24,3,2657,2657,0.6,0.667,True,True
2658,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,25,6,2658,2658,0.6,0.667,False,False
2659,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,28,4,2659,2659,0.6,0.667,True,True
2660,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,100,3,2660,2660,0.6,0.667,True,True
2661,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,101,15,2661,2661,0.6,0.667,True,True
2662,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,487,102,32,2662,2662,0.6,0.667,True,False
2663,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,31,6,2663,2663,0.6,0.667,True,False
2664,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,32,4,2664,2664,0.6,0.667,True,True
2665,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,33,7,2665,2665,0.6,0.667,True,True
2666,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,34,12,2666,2666,0.6,0.667,True,False
2667,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,36,1,2667,2667,0.6,0.667,True,True
2668,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,37,11,2668,2668,0.6,0.667,True,False
2669,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,38,5,2669,2669,0.6,0.667,True,True
2670,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,39,8,2670,2670,0.6,0.667,False,False
2671,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,40,10,2671,2671,0.6,0.667,True,True
2672,c4776c88a7dc61ac8c990cbf8584ae5b95963474d6a2ec981fa2b1d62aa40d40,492,128,5,2672,2672,0.6,0.667,True,True
2673,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,1,1,2673,2673,0.433,0.6,True,True
2674,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,3,4,2674,2674,0.433,0.6,True,True
2675,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,5,1,2675,2675,0.433,0.6,True,True
2676,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,12,1,2676,2676,0.433,0.6,True,True
2677,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,13,11,2677,2677,0.433,0.6,True,True
2678,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,232,2,2678,2678,0.433,0.6,True,True
2679,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,233,2,2679,2679,0.433,0.6,True,True
2680,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,234,1,2680,2680,0.433,0.6,True,True
2681,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,235,2,2681,2681,0.433,0.6,True,True
2682,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,439,236,1,2682,2682,0.433,0.6,True,True
2683,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,17,1,2683,2683,0.433,0.6,True,True
2684,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,20,5,2684,2684,0.433,0.6,True,True
2685,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,21,1,2685,2685,0.433,0.6,True,True
2686,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,22,3,2686,2686,0.433,0.6,True,True
2687,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,24,13,2687,2687,0.433,0.6,True,False
2688,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,25,5,2688,2688,0.433,0.6,True,True
2689,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,28,1,2689,2689,0.433,0.6,True,True
2690,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,100,2,2690,2690,0.433,0.6,True,True
2691,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,101,3,2691,2691,0.433,0.6,True,True
2692,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,487,102,6,2692,2692,0.433,0.6,True,True
2693,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,31,3,2693,2693,0.433,0.6,True,True
2694,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,32,15,2694,2694,0.433,0.6,True,False
2695,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,33,2,2695,2695,0.433,0.6,True,True
2696,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,34,4,2696,2696,0.433,0.6,True,True
2697,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,36,10,2697,2697,0.433,0.6,True,False
2698,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,37,7,2698,2698,0.433,0.6,True,False
2699,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,38,10,2699,2699,0.433,0.6,True,True
2700,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,39,3,2700,2700,0.433,0.6,True,True
2701,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,40,3,2701,2701,0.433,0.6,True,True
2702,c47ebe72dc3a2893a15174a6c093f4acad7a077df6fa698b3d4c316d8b2ab325,492,128,4,2702,2702,0.433,0.6,True,True
2703,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,1,1,2703,2703,0.733,0.333,True,True
2704,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,3,3,2704,2704,0.733,0.333,True,True
2705,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,5,3,2705,2705,0.733,0.333,True,True
2706,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,12,2,2706,2706,0.733,0.333,True,True
2707,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,13,11,2707,2707,0.733,0.333,True,True
2708,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,232,2,2708,2708,0.733,0.333,True,True
2709,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,233,4,2709,2709,0.733,0.333,True,True
2710,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,234,2,2710,2710,0.733,0.333,True,True
2711,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,235,1,2711,2711,0.733,0.333,True,True
2712,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,439,236,1,2712,2712,0.733,0.333,True,True
2713,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,17,2,2713,2713,0.733,0.333,True,True
2714,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,20,3,2714,2714,0.733,0.333,True,True
2715,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,21,1,2715,2715,0.733,0.333,True,True
2716,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,22,2,2716,2716,0.733,0.333,True,True
2717,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,24,9,2717,2717,0.733,0.333,True,True
2718,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,25,1,2718,2718,0.733,0.333,False,False
2719,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,28,20,2719,2719,0.733,0.333,True,False
2720,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,100,3,2720,2720,0.733,0.333,True,True
2721,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,101,6,2721,2721,0.733,0.333,False,False
2722,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,487,102,3,2722,2722,0.733,0.333,True,True
2723,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,31,1,2723,2723,0.733,0.333,True,True
2724,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,32,4,2724,2724,0.733,0.333,True,True
2725,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,33,3,2725,2725,0.733,0.333,True,True
2726,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,34,1,2726,2726,0.733,0.333,True,True
2727,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,36,6,2727,2727,0.733,0.333,True,True
2728,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,37,4,2728,2728,0.733,0.333,True,True
2729,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,38,2,2729,2729,0.733,0.333,True,True
2730,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,39,1,2730,2730,0.733,0.333,True,True
2731,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,40,5,2731,2731,0.733,0.333,False,False
2732,c564abeebce244fd96023eb0bb99dbcdf4fdaea1d606463c3d4879e06a99dda6,492,128,2,2732,2732,0.733,0.333,True,True
2733,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,1,1,2733,2733,0.533,0.4,True,True
2734,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,3,2,2734,2734,0.533,0.4,True,True
2735,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,5,1,2735,2735,0.533,0.4,True,True
2736,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,12,1,2736,2736,0.533,0.4,True,True
2737,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,13,9,2737,2737,0.533,0.4,True,True
2738,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,232,17,2738,2738,0.533,0.4,True,False
2739,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,233,7,2739,2739,0.533,0.4,True,False
2740,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,234,5,2740,2740,0.533,0.4,True,False
2741,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,235,6,2741,2741,0.533,0.4,True,False
2742,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,439,236,9,2742,2742,0.533,0.4,True,False
2743,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,17,1,2743,2743,0.533,0.4,True,True
2744,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,20,3,2744,2744,0.533,0.4,True,True
2745,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,21,1,2745,2745,0.533,0.4,True,True
2746,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,22,4,2746,2746,0.533,0.4,True,True
2747,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,24,7,2747,2747,0.533,0.4,True,True
2748,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,25,6,2748,2748,0.533,0.4,True,True
2749,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,28,7,2749,2749,0.533,0.4,True,False
2750,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,100,13,2750,2750,0.533,0.4,True,False
2751,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,101,39,2751,2751,0.533,0.4,True,False
2752,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,487,102,21,2752,2752,0.533,0.4,True,False
2753,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,492,31,1,2753,2753,0.533,0.4,True,True
2754,c80ce14c9557948735506042bc724190d056b1ab66b5dac4e2ae3c87b31ca0b1,492,32,1,2754,2754,0.533,0.4,True,True
