,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,CorrectEventually,Label
5129,c5383525e91474a4e5d7dcfee92c054f,439.0,12,2,0.326,True,True
5130,c5383525e91474a4e5d7dcfee92c054f,439.0,13,3,0.794,True,True
5131,c5383525e91474a4e5d7dcfee92c054f,439.0,232,3,0.688,True,True
5132,c5383525e91474a4e5d7dcfee92c054f,439.0,233,2,0.425,True,True
5133,c5383525e91474a4e5d7dcfee92c054f,439.0,234,1,0.524,True,True
5134,c5383525e91474a4e5d7dcfee92c054f,439.0,235,3,0.379,True,True
5135,c5383525e91474a4e5d7dcfee92c054f,439.0,236,1,0.518,True,True
5136,c5383525e91474a4e5d7dcfee92c054f,487.0,17,2,0.268,True,True
5137,c5383525e91474a4e5d7dcfee92c054f,487.0,20,2,0.413,True,True
5138,c5383525e91474a4e5d7dcfee92c054f,487.0,21,2,0.254,True,True
5139,c5383525e91474a4e5d7dcfee92c054f,487.0,22,2,0.559,True,True
5140,c5383525e91474a4e5d7dcfee92c054f,487.0,24,11,0.65,True,False
5141,c5383525e91474a4e5d7dcfee92c054f,487.0,25,9,0.545,False,False
5142,c5383525e91474a4e5d7dcfee92c054f,487.0,28,16,0.538,True,False
5143,c5383525e91474a4e5d7dcfee92c054f,487.0,100,5,0.667,True,True
5144,c5383525e91474a4e5d7dcfee92c054f,487.0,101,17,0.692,True,False
5145,c5383525e91474a4e5d7dcfee92c054f,487.0,102,23,0.756,True,False
5146,c5383525e91474a4e5d7dcfee92c054f,492.0,31,7,0.409,True,False
5147,c5383525e91474a4e5d7dcfee92c054f,492.0,32,24,0.586,True,False
5148,c5383525e91474a4e5d7dcfee92c054f,492.0,33,9,0.552,True,False
5149,c5383525e91474a4e5d7dcfee92c054f,492.0,34,7,0.563,True,False
5150,c5383525e91474a4e5d7dcfee92c054f,492.0,36,2,0.515,True,True
5151,c5383525e91474a4e5d7dcfee92c054f,492.0,37,6,0.528,True,False
5152,c5383525e91474a4e5d7dcfee92c054f,492.0,38,21,0.591,True,False
5153,c5383525e91474a4e5d7dcfee92c054f,492.0,39,5,0.478,True,True
5154,c5383525e91474a4e5d7dcfee92c054f,492.0,40,21,0.657,True,False
5155,c5383525e91474a4e5d7dcfee92c054f,492.0,128,2,0.509,True,True
5156,c5b86fa907b96e38e377ddfe82802cc6,439.0,1,2,0.358,True,True
5157,c5b86fa907b96e38e377ddfe82802cc6,439.0,3,4,0.404,True,True
5158,c5b86fa907b96e38e377ddfe82802cc6,439.0,5,2,0.412,True,True
5159,c5b86fa907b96e38e377ddfe82802cc6,439.0,12,1,0.326,True,True
5160,c5b86fa907b96e38e377ddfe82802cc6,439.0,13,4,0.794,True,True
5161,c5b86fa907b96e38e377ddfe82802cc6,439.0,232,3,0.688,True,True
5162,c5b86fa907b96e38e377ddfe82802cc6,439.0,233,1,0.425,True,True
5163,c5b86fa907b96e38e377ddfe82802cc6,439.0,234,2,0.524,True,True
5164,c5b86fa907b96e38e377ddfe82802cc6,439.0,235,9,0.379,True,False
5165,c5b86fa907b96e38e377ddfe82802cc6,439.0,236,1,0.518,True,True
5166,c5b86fa907b96e38e377ddfe82802cc6,487.0,17,1,0.268,True,True
5167,c5b86fa907b96e38e377ddfe82802cc6,487.0,20,6,0.413,True,False
5168,c5b86fa907b96e38e377ddfe82802cc6,487.0,21,1,0.254,True,True
5169,c5b86fa907b96e38e377ddfe82802cc6,487.0,22,2,0.559,True,True
5170,c5b86fa907b96e38e377ddfe82802cc6,487.0,24,5,0.65,False,False
5171,c5b86fa907b96e38e377ddfe82802cc6,487.0,25,8,0.545,False,False
5172,c5b86fa907b96e38e377ddfe82802cc6,487.0,28,6,0.538,True,False
5173,c5b86fa907b96e38e377ddfe82802cc6,487.0,100,2,0.667,True,True
5174,c5b86fa907b96e38e377ddfe82802cc6,487.0,101,7,0.692,False,False
5175,c5b86fa907b96e38e377ddfe82802cc6,487.0,102,3,0.756,False,False
5176,c5b86fa907b96e38e377ddfe82802cc6,492.0,31,5,0.409,True,False
5177,c5b86fa907b96e38e377ddfe82802cc6,492.0,32,12,0.586,False,False
5178,c5b86fa907b96e38e377ddfe82802cc6,492.0,33,7,0.552,False,False
5179,c5b86fa907b96e38e377ddfe82802cc6,492.0,34,4,0.563,False,False
5180,c5b86fa907b96e38e377ddfe82802cc6,492.0,36,2,0.515,False,False
5181,c5b86fa907b96e38e377ddfe82802cc6,492.0,37,4,0.528,False,False
5182,c5b86fa907b96e38e377ddfe82802cc6,492.0,38,1,0.591,True,True
5183,c5b86fa907b96e38e377ddfe82802cc6,492.0,39,7,0.478,False,False
5184,c5b86fa907b96e38e377ddfe82802cc6,492.0,40,1,0.657,True,True
5185,c5b86fa907b96e38e377ddfe82802cc6,492.0,128,3,0.509,True,True
5186,c5f79d384b8024d5adddb872f9651f38,439.0,1,1,0.358,True,True
5187,c5f79d384b8024d5adddb872f9651f38,439.0,3,1,0.404,True,True
5188,c5f79d384b8024d5adddb872f9651f38,439.0,5,1,0.412,True,True
5189,c5f79d384b8024d5adddb872f9651f38,439.0,12,2,0.326,True,True
5190,c5f79d384b8024d5adddb872f9651f38,439.0,13,2,0.794,True,True
5191,c5f79d384b8024d5adddb872f9651f38,439.0,232,3,0.688,True,True
5192,c5f79d384b8024d5adddb872f9651f38,439.0,233,1,0.425,True,True
5193,c5f79d384b8024d5adddb872f9651f38,439.0,234,8,0.524,True,False
5194,c5f79d384b8024d5adddb872f9651f38,439.0,235,7,0.379,True,False
5195,c5f79d384b8024d5adddb872f9651f38,439.0,236,2,0.518,True,True
5196,c5f79d384b8024d5adddb872f9651f38,487.0,24,27,0.65,True,False
5197,c5f79d384b8024d5adddb872f9651f38,487.0,25,7,0.545,True,True
5198,c5f79d384b8024d5adddb872f9651f38,487.0,28,7,0.538,False,False
5199,c5f79d384b8024d5adddb872f9651f38,487.0,100,1,0.667,False,False
5200,c5f79d384b8024d5adddb872f9651f38,487.0,102,6,0.756,False,False
5201,c5f79d384b8024d5adddb872f9651f38,492.0,31,1,0.409,True,True
5202,c5f79d384b8024d5adddb872f9651f38,492.0,32,1,0.586,True,True
5203,c5f79d384b8024d5adddb872f9651f38,492.0,33,1,0.552,True,True
5204,c5f79d384b8024d5adddb872f9651f38,492.0,34,1,0.563,True,True
5205,c5f79d384b8024d5adddb872f9651f38,492.0,36,1,0.515,True,True
5206,c5f79d384b8024d5adddb872f9651f38,492.0,37,2,0.528,True,True
5207,c5f79d384b8024d5adddb872f9651f38,492.0,38,1,0.591,False,False
5208,c5f79d384b8024d5adddb872f9651f38,492.0,39,1,0.478,True,True
5209,c5f79d384b8024d5adddb872f9651f38,492.0,40,2,0.657,False,False
5210,c5f79d384b8024d5adddb872f9651f38,492.0,128,2,0.509,True,True
5211,c5fe17b7a8d023ade2bbb05e574eef78,439.0,1,1,0.358,True,True
5212,c5fe17b7a8d023ade2bbb05e574eef78,439.0,3,14,0.404,True,False
5213,c5fe17b7a8d023ade2bbb05e574eef78,439.0,5,2,0.412,True,True
5214,c5fe17b7a8d023ade2bbb05e574eef78,439.0,12,2,0.326,True,True
5215,c5fe17b7a8d023ade2bbb05e574eef78,439.0,13,8,0.794,True,True
5216,c5fe17b7a8d023ade2bbb05e574eef78,439.0,232,6,0.688,True,True
5217,c5fe17b7a8d023ade2bbb05e574eef78,439.0,233,2,0.425,True,True
5218,c5fe17b7a8d023ade2bbb05e574eef78,439.0,234,3,0.524,True,True
5219,c5fe17b7a8d023ade2bbb05e574eef78,439.0,235,5,0.379,True,False
5220,c5fe17b7a8d023ade2bbb05e574eef78,439.0,236,4,0.518,True,True
5221,c5fe17b7a8d023ade2bbb05e574eef78,487.0,17,1,0.268,True,True
5222,c5fe17b7a8d023ade2bbb05e574eef78,487.0,20,6,0.413,True,False
5223,c5fe17b7a8d023ade2bbb05e574eef78,487.0,21,2,0.254,True,True
5224,c5fe17b7a8d023ade2bbb05e574eef78,487.0,22,1,0.559,True,True
5225,c5fe17b7a8d023ade2bbb05e574eef78,487.0,24,1,0.65,True,True
5226,c5fe17b7a8d023ade2bbb05e574eef78,487.0,25,11,0.545,True,False
5227,c5fe17b7a8d023ade2bbb05e574eef78,487.0,28,10,0.538,True,False
5228,c5fe17b7a8d023ade2bbb05e574eef78,487.0,100,5,0.667,True,True
5229,c5fe17b7a8d023ade2bbb05e574eef78,487.0,101,5,0.692,True,True
5230,c5fe17b7a8d023ade2bbb05e574eef78,487.0,102,5,0.756,True,True
5231,c5fe17b7a8d023ade2bbb05e574eef78,492.0,31,12,0.409,False,False
5232,c5fe17b7a8d023ade2bbb05e574eef78,492.0,32,30,0.586,False,False
5233,c5fe17b7a8d023ade2bbb05e574eef78,492.0,33,5,0.552,False,False
5234,c5fe17b7a8d023ade2bbb05e574eef78,492.0,34,9,0.563,False,False
5235,c5fe17b7a8d023ade2bbb05e574eef78,492.0,36,23,0.515,True,False
5236,c5fe17b7a8d023ade2bbb05e574eef78,492.0,37,7,0.528,True,False
5237,c5fe17b7a8d023ade2bbb05e574eef78,492.0,38,27,0.591,False,False
5238,c5fe17b7a8d023ade2bbb05e574eef78,492.0,39,1,0.478,False,False
5239,c5fe17b7a8d023ade2bbb05e574eef78,492.0,40,14,0.657,True,False
5240,c5fe17b7a8d023ade2bbb05e574eef78,492.0,128,18,0.509,False,False
5241,c77409b2f7dabc444a533b98d9381690,439.0,1,1,0.358,True,True
5242,c77409b2f7dabc444a533b98d9381690,439.0,3,1,0.404,True,True
5243,c77409b2f7dabc444a533b98d9381690,439.0,5,1,0.412,True,True
5244,c77409b2f7dabc444a533b98d9381690,439.0,12,1,0.326,True,True
5245,c77409b2f7dabc444a533b98d9381690,439.0,13,2,0.794,True,True
5246,c77409b2f7dabc444a533b98d9381690,439.0,232,1,0.688,True,True
5247,c77409b2f7dabc444a533b98d9381690,439.0,233,1,0.425,True,True
5248,c77409b2f7dabc444a533b98d9381690,439.0,234,1,0.524,True,True
5249,c77409b2f7dabc444a533b98d9381690,439.0,235,5,0.379,True,False
5250,c77409b2f7dabc444a533b98d9381690,439.0,236,1,0.518,True,True
5251,c77409b2f7dabc444a533b98d9381690,487.0,17,1,0.268,True,True
5252,c77409b2f7dabc444a533b98d9381690,487.0,20,2,0.413,True,True
5253,c77409b2f7dabc444a533b98d9381690,487.0,21,1,0.254,True,True
5254,c77409b2f7dabc444a533b98d9381690,487.0,22,1,0.559,True,True
5255,c77409b2f7dabc444a533b98d9381690,487.0,24,1,0.65,True,True
5256,c77409b2f7dabc444a533b98d9381690,487.0,25,1,0.545,True,True
5257,c77409b2f7dabc444a533b98d9381690,487.0,28,1,0.538,True,True
5258,c77409b2f7dabc444a533b98d9381690,487.0,100,1,0.667,True,True
5259,c77409b2f7dabc444a533b98d9381690,487.0,101,3,0.692,True,True
5260,c77409b2f7dabc444a533b98d9381690,487.0,102,1,0.756,True,True
5261,c77409b2f7dabc444a533b98d9381690,492.0,31,1,0.409,True,True
5262,c77409b2f7dabc444a533b98d9381690,492.0,32,1,0.586,True,True
5263,c77409b2f7dabc444a533b98d9381690,492.0,33,1,0.552,True,True
5264,c77409b2f7dabc444a533b98d9381690,492.0,34,1,0.563,True,True
5265,c77409b2f7dabc444a533b98d9381690,492.0,36,1,0.515,True,True
5266,c77409b2f7dabc444a533b98d9381690,492.0,37,1,0.528,True,True
5267,c77409b2f7dabc444a533b98d9381690,492.0,38,1,0.591,True,True
5268,c77409b2f7dabc444a533b98d9381690,492.0,39,1,0.478,True,True
5269,c77409b2f7dabc444a533b98d9381690,492.0,40,1,0.657,True,True
5270,c77409b2f7dabc444a533b98d9381690,492.0,128,1,0.509,True,True
5271,c8720c9e82b818798e7b391fd62adf33,439.0,1,2,0.358,True,True
5272,c8720c9e82b818798e7b391fd62adf33,439.0,3,1,0.404,True,True
5273,c8720c9e82b818798e7b391fd62adf33,439.0,5,2,0.412,True,True
5274,c8720c9e82b818798e7b391fd62adf33,439.0,12,1,0.326,True,True
5275,c8720c9e82b818798e7b391fd62adf33,439.0,13,1,0.794,True,True
5276,c8720c9e82b818798e7b391fd62adf33,439.0,232,1,0.688,True,True
5277,c8720c9e82b818798e7b391fd62adf33,439.0,233,1,0.425,True,True
5278,c8720c9e82b818798e7b391fd62adf33,439.0,234,3,0.524,True,True
5279,c8720c9e82b818798e7b391fd62adf33,439.0,235,2,0.379,True,True
5280,c8720c9e82b818798e7b391fd62adf33,439.0,236,3,0.518,True,True
5281,c8720c9e82b818798e7b391fd62adf33,487.0,17,1,0.268,True,True
5282,c8720c9e82b818798e7b391fd62adf33,487.0,20,5,0.413,True,False
5283,c8720c9e82b818798e7b391fd62adf33,487.0,21,1,0.254,True,True
5284,c8720c9e82b818798e7b391fd62adf33,487.0,22,2,0.559,True,True
5285,c8720c9e82b818798e7b391fd62adf33,487.0,24,2,0.65,True,True
5286,c8720c9e82b818798e7b391fd62adf33,487.0,25,1,0.545,True,True
5287,c8720c9e82b818798e7b391fd62adf33,487.0,28,2,0.538,True,True
5288,c8720c9e82b818798e7b391fd62adf33,487.0,100,3,0.667,True,True
5289,c8720c9e82b818798e7b391fd62adf33,487.0,101,12,0.692,True,False
5290,c8720c9e82b818798e7b391fd62adf33,487.0,102,20,0.756,True,False
5291,c8720c9e82b818798e7b391fd62adf33,492.0,31,6,0.409,True,False
5292,c8720c9e82b818798e7b391fd62adf33,492.0,32,20,0.586,True,False
5293,c8720c9e82b818798e7b391fd62adf33,492.0,33,12,0.552,True,False
5294,c8720c9e82b818798e7b391fd62adf33,492.0,34,3,0.563,True,True
5295,c8720c9e82b818798e7b391fd62adf33,492.0,36,3,0.515,True,True
5296,c8720c9e82b818798e7b391fd62adf33,492.0,37,3,0.528,True,True
5297,c8720c9e82b818798e7b391fd62adf33,492.0,38,7,0.591,True,True
5298,c8720c9e82b818798e7b391fd62adf33,492.0,39,4,0.478,True,True
5299,c8720c9e82b818798e7b391fd62adf33,492.0,40,18,0.657,True,False
5300,c8720c9e82b818798e7b391fd62adf33,492.0,128,11,0.509,True,False
5301,c876914f82ce54cb533b186afd41166e,439.0,1,1,0.358,True,True
5302,c876914f82ce54cb533b186afd41166e,439.0,3,1,0.404,True,True
5303,c876914f82ce54cb533b186afd41166e,439.0,5,1,0.412,True,True
5304,c876914f82ce54cb533b186afd41166e,439.0,12,1,0.326,True,True
5305,c876914f82ce54cb533b186afd41166e,439.0,13,1,0.794,True,True
5306,c876914f82ce54cb533b186afd41166e,439.0,232,1,0.688,True,True
5307,c876914f82ce54cb533b186afd41166e,439.0,233,1,0.425,False,False
5308,c876914f82ce54cb533b186afd41166e,439.0,234,2,0.524,True,True
5309,c876914f82ce54cb533b186afd41166e,439.0,235,1,0.379,True,True
5310,c876914f82ce54cb533b186afd41166e,439.0,236,1,0.518,True,True
5311,c876914f82ce54cb533b186afd41166e,487.0,17,1,0.268,True,True
5312,c876914f82ce54cb533b186afd41166e,487.0,20,1,0.413,True,True
5313,c876914f82ce54cb533b186afd41166e,487.0,21,1,0.254,True,True
5314,c876914f82ce54cb533b186afd41166e,487.0,22,1,0.559,True,True
5315,c876914f82ce54cb533b186afd41166e,487.0,24,2,0.65,True,True
5316,c876914f82ce54cb533b186afd41166e,487.0,25,1,0.545,True,True
5317,c876914f82ce54cb533b186afd41166e,487.0,28,1,0.538,True,True
5318,c876914f82ce54cb533b186afd41166e,487.0,100,3,0.667,False,False
5319,c876914f82ce54cb533b186afd41166e,487.0,101,6,0.692,True,True
5320,c876914f82ce54cb533b186afd41166e,487.0,102,1,0.756,True,True
5321,c876914f82ce54cb533b186afd41166e,492.0,31,1,0.409,True,True
5322,c876914f82ce54cb533b186afd41166e,492.0,32,1,0.586,True,True
5323,c876914f82ce54cb533b186afd41166e,492.0,33,1,0.552,True,True
5324,c876914f82ce54cb533b186afd41166e,492.0,34,1,0.563,True,True
5325,c876914f82ce54cb533b186afd41166e,492.0,36,1,0.515,True,True
5326,c876914f82ce54cb533b186afd41166e,492.0,37,1,0.528,True,True
5327,c876914f82ce54cb533b186afd41166e,492.0,38,1,0.591,True,True
5328,c876914f82ce54cb533b186afd41166e,492.0,39,1,0.478,True,True
5329,c876914f82ce54cb533b186afd41166e,492.0,40,1,0.657,True,True
5330,c876914f82ce54cb533b186afd41166e,492.0,128,1,0.509,True,True
5331,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,1,2,0.358,True,True
5332,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,3,1,0.404,True,True
5333,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,5,2,0.412,True,True
5334,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,12,1,0.326,True,True
5335,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,13,3,0.794,True,True
5336,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,232,3,0.688,True,True
5337,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,233,1,0.425,True,True
5338,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,234,1,0.524,True,True
5339,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,235,12,0.379,True,False
5340,c9bd2d5f2fb6cea41198dc6a2f817331,439.0,236,1,0.518,True,True
5341,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,17,1,0.268,True,True
5342,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,20,1,0.413,True,True
5343,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,21,2,0.254,True,True
5344,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,22,2,0.559,True,True
5345,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,24,2,0.65,True,True
5346,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,25,6,0.545,True,True
5347,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,28,5,0.538,True,True
5348,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,100,4,0.667,True,True
5349,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,101,17,0.692,True,False
5350,c9bd2d5f2fb6cea41198dc6a2f817331,487.0,102,19,0.756,True,False
5351,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,31,4,0.409,True,True
5352,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,32,5,0.586,True,True
5353,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,33,1,0.552,True,True
5354,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,34,7,0.563,True,False
5355,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,36,5,0.515,True,False
5356,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,37,2,0.528,True,True
5357,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,38,15,0.591,True,False
5358,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,39,8,0.478,True,False
5359,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,40,9,0.657,True,True
5360,c9bd2d5f2fb6cea41198dc6a2f817331,492.0,128,11,0.509,True,False
5361,cbd7fb1bba4de3486f76147a75f3ec89,439.0,1,3,0.358,True,False
5362,cbd7fb1bba4de3486f76147a75f3ec89,439.0,3,6,0.404,True,False
5363,cbd7fb1bba4de3486f76147a75f3ec89,439.0,5,1,0.412,True,True
5364,cbd7fb1bba4de3486f76147a75f3ec89,439.0,12,1,0.326,True,True
5365,cbd7fb1bba4de3486f76147a75f3ec89,439.0,13,5,0.794,True,True
5366,cbd7fb1bba4de3486f76147a75f3ec89,439.0,232,5,0.688,True,True
5367,cbd7fb1bba4de3486f76147a75f3ec89,439.0,233,5,0.425,True,False
5368,cbd7fb1bba4de3486f76147a75f3ec89,439.0,234,1,0.524,True,True
5369,cbd7fb1bba4de3486f76147a75f3ec89,439.0,235,8,0.379,True,False
5370,cbd7fb1bba4de3486f76147a75f3ec89,439.0,236,11,0.518,True,False
5371,cbd7fb1bba4de3486f76147a75f3ec89,487.0,17,3,0.268,True,False
5372,cbd7fb1bba4de3486f76147a75f3ec89,487.0,20,4,0.413,True,True
5373,cbd7fb1bba4de3486f76147a75f3ec89,487.0,21,1,0.254,True,True
5374,cbd7fb1bba4de3486f76147a75f3ec89,487.0,22,6,0.559,True,False
5375,cbd7fb1bba4de3486f76147a75f3ec89,487.0,24,20,0.65,True,False
5376,cbd7fb1bba4de3486f76147a75f3ec89,487.0,25,6,0.545,False,False
5377,cbd7fb1bba4de3486f76147a75f3ec89,487.0,28,4,0.538,True,True
5378,cbd7fb1bba4de3486f76147a75f3ec89,487.0,100,4,0.667,True,True
5379,cbd7fb1bba4de3486f76147a75f3ec89,487.0,101,2,0.692,False,False
5380,cbd7fb1bba4de3486f76147a75f3ec89,487.0,102,3,0.756,True,True
5381,cbd7fb1bba4de3486f76147a75f3ec89,492.0,31,6,0.409,True,False
5382,cbd7fb1bba4de3486f76147a75f3ec89,492.0,32,9,0.586,False,False
5383,cbd7fb1bba4de3486f76147a75f3ec89,492.0,33,13,0.552,True,False
5384,cbd7fb1bba4de3486f76147a75f3ec89,492.0,34,8,0.563,True,False
5385,cbd7fb1bba4de3486f76147a75f3ec89,492.0,36,7,0.515,True,False
5386,cbd7fb1bba4de3486f76147a75f3ec89,492.0,37,3,0.528,True,True
5387,cbd7fb1bba4de3486f76147a75f3ec89,492.0,38,6,0.591,False,False
5388,cbd7fb1bba4de3486f76147a75f3ec89,492.0,39,5,0.478,False,False
5389,cbd7fb1bba4de3486f76147a75f3ec89,492.0,40,9,0.657,False,False
5390,cbd7fb1bba4de3486f76147a75f3ec89,492.0,128,8,0.509,True,False
5391,cd2018beeece5fb0a71a96308e567bde,439.0,1,2,0.358,True,True
5392,cd2018beeece5fb0a71a96308e567bde,439.0,3,9,0.404,False,False
5393,cd2018beeece5fb0a71a96308e567bde,439.0,5,4,0.412,False,False
5394,cd2018beeece5fb0a71a96308e567bde,439.0,12,2,0.326,True,True
5395,cd2018beeece5fb0a71a96308e567bde,439.0,13,32,0.794,True,False
5396,cd2018beeece5fb0a71a96308e567bde,439.0,232,28,0.688,True,False
5397,cd2018beeece5fb0a71a96308e567bde,439.0,233,3,0.425,True,True
5398,cd2018beeece5fb0a71a96308e567bde,439.0,234,14,0.524,False,False
5399,cd2018beeece5fb0a71a96308e567bde,439.0,235,8,0.379,True,False
5400,cd2018beeece5fb0a71a96308e567bde,439.0,236,5,0.518,True,False
5401,cd2018beeece5fb0a71a96308e567bde,487.0,17,6,0.268,True,False
5402,cd2018beeece5fb0a71a96308e567bde,487.0,20,2,0.413,True,True
5403,cd2018beeece5fb0a71a96308e567bde,487.0,21,4,0.254,True,False
5404,cd2018beeece5fb0a71a96308e567bde,487.0,22,11,0.559,False,False
5405,cd2018beeece5fb0a71a96308e567bde,487.0,24,4,0.65,True,True
5406,cd2018beeece5fb0a71a96308e567bde,487.0,25,8,0.545,False,False
5407,cd2018beeece5fb0a71a96308e567bde,487.0,28,6,0.538,True,False
5408,cd2018beeece5fb0a71a96308e567bde,487.0,100,1,0.667,True,True
5409,cd2018beeece5fb0a71a96308e567bde,487.0,101,1,0.692,True,True
5410,cd2018beeece5fb0a71a96308e567bde,487.0,102,10,0.756,True,True
5411,cd2018beeece5fb0a71a96308e567bde,492.0,31,1,0.409,True,True
5412,cd2018beeece5fb0a71a96308e567bde,492.0,32,5,0.586,False,False
5413,cd2018beeece5fb0a71a96308e567bde,492.0,33,2,0.552,False,False
5414,cd2018beeece5fb0a71a96308e567bde,492.0,34,3,0.563,True,True
5415,cd2018beeece5fb0a71a96308e567bde,492.0,36,5,0.515,True,False
5416,cd2018beeece5fb0a71a96308e567bde,492.0,37,5,0.528,True,True
5417,cd2018beeece5fb0a71a96308e567bde,492.0,38,26,0.591,True,False
5418,cd2018beeece5fb0a71a96308e567bde,492.0,39,3,0.478,False,False
5419,cd2018beeece5fb0a71a96308e567bde,492.0,40,6,0.657,True,True
5420,cd2018beeece5fb0a71a96308e567bde,492.0,128,2,0.509,True,True
5421,ce6c92303f38d297e263c7180f03d402,439.0,1,1,0.358,True,True
5422,ce6c92303f38d297e263c7180f03d402,439.0,3,1,0.404,True,True
5423,ce6c92303f38d297e263c7180f03d402,439.0,5,1,0.412,True,True
5424,ce6c92303f38d297e263c7180f03d402,439.0,12,1,0.326,True,True
5425,ce6c92303f38d297e263c7180f03d402,439.0,13,1,0.794,True,True
5426,ce6c92303f38d297e263c7180f03d402,439.0,232,1,0.688,True,True
5427,ce6c92303f38d297e263c7180f03d402,439.0,233,1,0.425,True,True
5428,ce6c92303f38d297e263c7180f03d402,439.0,234,1,0.524,True,True
5429,ce6c92303f38d297e263c7180f03d402,439.0,235,1,0.379,True,True
5430,ce6c92303f38d297e263c7180f03d402,439.0,236,1,0.518,True,True
5431,ce6c92303f38d297e263c7180f03d402,487.0,17,1,0.268,True,True
5432,ce6c92303f38d297e263c7180f03d402,487.0,20,1,0.413,True,True
5433,ce6c92303f38d297e263c7180f03d402,487.0,21,1,0.254,True,True
5434,ce6c92303f38d297e263c7180f03d402,487.0,22,1,0.559,True,True
5435,ce6c92303f38d297e263c7180f03d402,487.0,24,1,0.65,True,True
5436,ce6c92303f38d297e263c7180f03d402,487.0,25,1,0.545,True,True
5437,ce6c92303f38d297e263c7180f03d402,487.0,28,1,0.538,True,True
5438,ce6c92303f38d297e263c7180f03d402,487.0,100,1,0.667,True,True
5439,ce6c92303f38d297e263c7180f03d402,487.0,101,1,0.692,True,True
5440,ce6c92303f38d297e263c7180f03d402,487.0,102,1,0.756,True,True
5441,ce6c92303f38d297e263c7180f03d402,492.0,31,1,0.409,True,True
5442,ce6c92303f38d297e263c7180f03d402,492.0,32,2,0.586,True,True
5443,ce6c92303f38d297e263c7180f03d402,492.0,33,2,0.552,True,True
5444,ce6c92303f38d297e263c7180f03d402,492.0,34,1,0.563,True,True
5445,ce6c92303f38d297e263c7180f03d402,492.0,36,1,0.515,True,True
5446,ce6c92303f38d297e263c7180f03d402,492.0,37,1,0.528,True,True
5447,ce6c92303f38d297e263c7180f03d402,492.0,38,3,0.591,True,True
5448,ce6c92303f38d297e263c7180f03d402,492.0,39,1,0.478,True,True
5449,ce6c92303f38d297e263c7180f03d402,492.0,40,2,0.657,True,True
5450,ce6c92303f38d297e263c7180f03d402,492.0,128,1,0.509,True,True
5451,d0a17b281c3e4eaef6718d891e38cb42,439.0,1,1,0.358,True,True
5452,d0a17b281c3e4eaef6718d891e38cb42,439.0,3,1,0.404,True,True
5453,d0a17b281c3e4eaef6718d891e38cb42,439.0,5,1,0.412,True,True
5454,d0a17b281c3e4eaef6718d891e38cb42,439.0,12,1,0.326,True,True
5455,d0a17b281c3e4eaef6718d891e38cb42,439.0,13,1,0.794,True,True
5456,d0a17b281c3e4eaef6718d891e38cb42,439.0,232,1,0.688,True,True
5457,d0a17b281c3e4eaef6718d891e38cb42,439.0,233,1,0.425,True,True
5458,d0a17b281c3e4eaef6718d891e38cb42,439.0,234,1,0.524,True,True
5459,d0a17b281c3e4eaef6718d891e38cb42,439.0,235,1,0.379,True,True
5460,d0a17b281c3e4eaef6718d891e38cb42,439.0,236,1,0.518,True,True
5461,d0a17b281c3e4eaef6718d891e38cb42,487.0,17,1,0.268,True,True
5462,d0a17b281c3e4eaef6718d891e38cb42,487.0,20,1,0.413,True,True
5463,d0a17b281c3e4eaef6718d891e38cb42,487.0,21,1,0.254,True,True
5464,d0a17b281c3e4eaef6718d891e38cb42,487.0,22,3,0.559,True,True
5465,d0a17b281c3e4eaef6718d891e38cb42,487.0,24,1,0.65,True,True
5466,d0a17b281c3e4eaef6718d891e38cb42,487.0,25,1,0.545,True,True
5467,d0a17b281c3e4eaef6718d891e38cb42,487.0,28,1,0.538,True,True
5468,d0a17b281c3e4eaef6718d891e38cb42,487.0,100,1,0.667,True,True
5469,d0a17b281c3e4eaef6718d891e38cb42,487.0,101,3,0.692,True,True
