SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,pProblemSemanticError,pSubjectSyntaxError,pSubjectSemanticError,CorrectEventually,Label,pCorrectProblem,pMedian
dbfce512dcdabc6b6e2724b6ec44efda,487,102,5,0.756,0.598,0.3,0.4,TRUE,TRUE,0.205741627,6
dbfce512dcdabc6b6e2724b6ec44efda,492,31,1,0.409,0.342,0.3,0.4,TRUE,TRUE,0.502222222,1
dbfce512dcdabc6b6e2724b6ec44efda,492,32,4,0.586,0.359,0.3,0.4,TRUE,TRUE,0.368181818,3.5
dbfce512dcdabc6b6e2724b6ec44efda,492,33,1,0.552,0.363,0.3,0.4,TRUE,TRUE,0.399103139,2
dbfce512dcdabc6b6e2724b6ec44efda,492,34,4,0.563,0.441,0.3,0.4,TRUE,TRUE,0.389671362,2
dbfce512dcdabc6b6e2724b6ec44efda,492,36,1,0.515,0.423,0.3,0.4,TRUE,TRUE,0.392070485,2
dbfce512dcdabc6b6e2724b6ec44efda,492,37,10,0.528,0.386,0.3,0.4,TRUE,FALSE,0.386266094,2
dbfce512dcdabc6b6e2724b6ec44efda,492,38,1,0.591,0.622,0.3,0.4,FALSE,FALSE,0.304347826,4
dbfce512dcdabc6b6e2724b6ec44efda,492,39,2,0.478,0.473,0.3,0.4,TRUE,TRUE,0.415929204,2
dbfce512dcdabc6b6e2724b6ec44efda,492,40,6,0.657,0.588,0.3,0.4,TRUE,TRUE,0.244635193,4
dbfce512dcdabc6b6e2724b6ec44efda,492,128,1,0.509,0.457,0.3,0.4,TRUE,TRUE,0.417391304,2
dc1913d422398c25c5f0b81cab94cc87,439,1,2,0.358,0.261,0.538,0.5,TRUE,TRUE,0.504424779,1
dc1913d422398c25c5f0b81cab94cc87,439,3,6,0.404,0.462,0.538,0.5,TRUE,FALSE,0.391111111,2
dc1913d422398c25c5f0b81cab94cc87,439,5,4,0.412,0.389,0.538,0.5,TRUE,TRUE,0.469026549,2
dc1913d422398c25c5f0b81cab94cc87,439,12,1,0.326,0.121,0.538,0.5,TRUE,TRUE,0.602678571,1
dc1913d422398c25c5f0b81cab94cc87,439,13,13,0.794,0.382,0.538,0.5,TRUE,FALSE,0.167381974,5
dc1913d422398c25c5f0b81cab94cc87,439,232,19,0.688,0.307,0.538,0.5,TRUE,FALSE,0.277056277,3
dc1913d422398c25c5f0b81cab94cc87,439,233,2,0.425,0.381,0.538,0.5,TRUE,TRUE,0.424778761,2
dc1913d422398c25c5f0b81cab94cc87,439,234,5,0.524,0.317,0.538,0.5,TRUE,FALSE,0.365638767,2
dc1913d422398c25c5f0b81cab94cc87,439,235,4,0.379,0.507,0.538,0.5,TRUE,TRUE,0.396475771,2
dc1913d422398c25c5f0b81cab94cc87,439,236,7,0.518,0.319,0.538,0.5,TRUE,FALSE,0.39380531,2
dc1913d422398c25c5f0b81cab94cc87,487,17,2,0.268,0.177,0.538,0.5,TRUE,TRUE,0.660287081,1
dc1913d422398c25c5f0b81cab94cc87,487,20,5,0.413,0.567,0.538,0.5,TRUE,FALSE,0.326923077,3
dc1913d422398c25c5f0b81cab94cc87,487,21,3,0.254,0.196,0.538,0.5,TRUE,FALSE,0.636363636,1
dc1913d422398c25c5f0b81cab94cc87,487,24,18,0.65,0.601,0.538,0.5,TRUE,FALSE,0.215246637,4
dc1913d422398c25c5f0b81cab94cc87,487,25,6,0.545,0.592,0.538,0.5,FALSE,FALSE,0.303317536,3
dc1913d422398c25c5f0b81cab94cc87,487,101,8,0.692,0.748,0.538,0.5,FALSE,FALSE,0.130841121,6
dc1913d422398c25c5f0b81cab94cc87,492,31,1,0.409,0.342,0.538,0.5,TRUE,TRUE,0.502222222,1
dc1913d422398c25c5f0b81cab94cc87,492,32,1,0.586,0.359,0.538,0.5,TRUE,TRUE,0.368181818,3.5
dc1913d422398c25c5f0b81cab94cc87,492,33,1,0.552,0.363,0.538,0.5,TRUE,TRUE,0.399103139,2
dc1913d422398c25c5f0b81cab94cc87,492,34,4,0.563,0.441,0.538,0.5,TRUE,TRUE,0.389671362,2
dc1913d422398c25c5f0b81cab94cc87,492,36,1,0.515,0.423,0.538,0.5,TRUE,TRUE,0.392070485,2
dc1913d422398c25c5f0b81cab94cc87,492,37,1,0.528,0.386,0.538,0.5,TRUE,TRUE,0.386266094,2
dc1913d422398c25c5f0b81cab94cc87,492,38,1,0.591,0.622,0.538,0.5,TRUE,TRUE,0.304347826,4
dc1913d422398c25c5f0b81cab94cc87,492,39,1,0.478,0.473,0.538,0.5,TRUE,TRUE,0.415929204,2
dc1913d422398c25c5f0b81cab94cc87,492,40,4,0.657,0.588,0.538,0.5,TRUE,TRUE,0.244635193,4
dc1913d422398c25c5f0b81cab94cc87,492,128,2,0.509,0.457,0.538,0.5,TRUE,TRUE,0.417391304,2
dcf531edc9b229acfe0f4b87e1e278dd,439,1,2,0.358,0.261,0.233,0,TRUE,TRUE,0.504424779,1
dcf531edc9b229acfe0f4b87e1e278dd,439,3,1,0.404,0.462,0.233,0,TRUE,TRUE,0.391111111,2
dcf531edc9b229acfe0f4b87e1e278dd,439,5,1,0.412,0.389,0.233,0,TRUE,TRUE,0.469026549,2
dcf531edc9b229acfe0f4b87e1e278dd,439,12,4,0.326,0.121,0.233,0,TRUE,FALSE,0.602678571,1
dcf531edc9b229acfe0f4b87e1e278dd,439,13,1,0.794,0.382,0.233,0,TRUE,TRUE,0.167381974,5
dcf531edc9b229acfe0f4b87e1e278dd,439,232,1,0.688,0.307,0.233,0,TRUE,TRUE,0.277056277,3
dcf531edc9b229acfe0f4b87e1e278dd,439,233,1,0.425,0.381,0.233,0,TRUE,TRUE,0.424778761,2
dcf531edc9b229acfe0f4b87e1e278dd,439,234,1,0.524,0.317,0.233,0,TRUE,TRUE,0.365638767,2
dcf531edc9b229acfe0f4b87e1e278dd,439,235,1,0.379,0.507,0.233,0,TRUE,TRUE,0.396475771,2
dcf531edc9b229acfe0f4b87e1e278dd,439,236,1,0.518,0.319,0.233,0,TRUE,TRUE,0.39380531,2
dcf531edc9b229acfe0f4b87e1e278dd,487,17,1,0.268,0.177,0.233,0,TRUE,TRUE,0.660287081,1
dcf531edc9b229acfe0f4b87e1e278dd,487,20,1,0.413,0.567,0.233,0,TRUE,TRUE,0.326923077,3
dcf531edc9b229acfe0f4b87e1e278dd,487,21,1,0.254,0.196,0.233,0,TRUE,TRUE,0.636363636,1
dcf531edc9b229acfe0f4b87e1e278dd,487,22,1,0.559,0.275,0.233,0,TRUE,TRUE,0.397058824,2
dcf531edc9b229acfe0f4b87e1e278dd,487,24,1,0.65,0.601,0.233,0,TRUE,TRUE,0.215246637,4
dcf531edc9b229acfe0f4b87e1e278dd,487,25,1,0.545,0.592,0.233,0,TRUE,TRUE,0.303317536,3
dcf531edc9b229acfe0f4b87e1e278dd,487,28,2,0.538,0.423,0.233,0,TRUE,TRUE,0.355769231,2
dcf531edc9b229acfe0f4b87e1e278dd,487,100,2,0.667,0.306,0.233,0,TRUE,TRUE,0.300925926,2
dcf531edc9b229acfe0f4b87e1e278dd,487,101,3,0.692,0.748,0.233,0,TRUE,TRUE,0.130841121,6
dcf531edc9b229acfe0f4b87e1e278dd,487,102,3,0.756,0.598,0.233,0,TRUE,TRUE,0.205741627,6
dcf531edc9b229acfe0f4b87e1e278dd,492,31,1,0.409,0.342,0.233,0,TRUE,TRUE,0.502222222,1
dcf531edc9b229acfe0f4b87e1e278dd,492,32,1,0.586,0.359,0.233,0,TRUE,TRUE,0.368181818,3.5
dcf531edc9b229acfe0f4b87e1e278dd,492,33,1,0.552,0.363,0.233,0,TRUE,TRUE,0.399103139,2
dcf531edc9b229acfe0f4b87e1e278dd,492,34,1,0.563,0.441,0.233,0,TRUE,TRUE,0.389671362,2
dcf531edc9b229acfe0f4b87e1e278dd,492,36,3,0.515,0.423,0.233,0,TRUE,TRUE,0.392070485,2
dcf531edc9b229acfe0f4b87e1e278dd,492,37,1,0.528,0.386,0.233,0,TRUE,TRUE,0.386266094,2
dcf531edc9b229acfe0f4b87e1e278dd,492,38,1,0.591,0.622,0.233,0,TRUE,TRUE,0.304347826,4
dcf531edc9b229acfe0f4b87e1e278dd,492,39,1,0.478,0.473,0.233,0,TRUE,TRUE,0.415929204,2
dcf531edc9b229acfe0f4b87e1e278dd,492,40,1,0.657,0.588,0.233,0,TRUE,TRUE,0.244635193,4
dcf531edc9b229acfe0f4b87e1e278dd,492,128,1,0.509,0.457,0.233,0,TRUE,TRUE,0.417391304,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,1,1,0.358,0.261,0.5,0.167,TRUE,TRUE,0.504424779,1
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,3,1,0.404,0.462,0.5,0.167,TRUE,TRUE,0.391111111,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,5,5,0.412,0.389,0.5,0.167,TRUE,FALSE,0.469026549,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,12,2,0.326,0.121,0.5,0.167,TRUE,TRUE,0.602678571,1
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,13,18,0.794,0.382,0.5,0.167,TRUE,FALSE,0.167381974,5
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,232,14,0.688,0.307,0.5,0.167,TRUE,FALSE,0.277056277,3
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,233,2,0.425,0.381,0.5,0.167,TRUE,TRUE,0.424778761,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,234,2,0.524,0.317,0.5,0.167,TRUE,TRUE,0.365638767,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,235,6,0.379,0.507,0.5,0.167,TRUE,FALSE,0.396475771,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,439,236,7,0.518,0.319,0.5,0.167,TRUE,FALSE,0.39380531,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,17,3,0.268,0.177,0.5,0.167,TRUE,FALSE,0.660287081,1
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,20,3,0.413,0.567,0.5,0.167,TRUE,TRUE,0.326923077,3
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,21,2,0.254,0.196,0.5,0.167,TRUE,TRUE,0.636363636,1
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,22,8,0.559,0.275,0.5,0.167,TRUE,FALSE,0.397058824,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,24,2,0.65,0.601,0.5,0.167,TRUE,TRUE,0.215246637,4
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,25,2,0.545,0.592,0.5,0.167,TRUE,TRUE,0.303317536,3
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,28,2,0.538,0.423,0.5,0.167,TRUE,TRUE,0.355769231,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,100,1,0.667,0.306,0.5,0.167,TRUE,TRUE,0.300925926,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,101,1,0.692,0.748,0.5,0.167,TRUE,TRUE,0.130841121,6
ddeebdeefdb7e7e7a697e1c3e3d8ef54,487,102,1,0.756,0.598,0.5,0.167,TRUE,TRUE,0.205741627,6
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,31,1,0.409,0.342,0.5,0.167,TRUE,TRUE,0.502222222,1
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,32,2,0.586,0.359,0.5,0.167,TRUE,TRUE,0.368181818,3.5
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,33,1,0.552,0.363,0.5,0.167,TRUE,TRUE,0.399103139,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,34,1,0.563,0.441,0.5,0.167,TRUE,TRUE,0.389671362,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,36,1,0.515,0.423,0.5,0.167,TRUE,TRUE,0.392070485,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,37,1,0.528,0.386,0.5,0.167,TRUE,TRUE,0.386266094,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,38,1,0.591,0.622,0.5,0.167,TRUE,TRUE,0.304347826,4
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,39,1,0.478,0.473,0.5,0.167,TRUE,TRUE,0.415929204,2
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,40,1,0.657,0.588,0.5,0.167,TRUE,TRUE,0.244635193,4
ddeebdeefdb7e7e7a697e1c3e3d8ef54,492,128,1,0.509,0.457,0.5,0.167,TRUE,TRUE,0.417391304,2
def130d0b67eb38b7a8f4e7121ed432c,439,1,1,0.358,0.261,0.333,0.2,TRUE,TRUE,0.504424779,1
def130d0b67eb38b7a8f4e7121ed432c,439,3,1,0.404,0.462,0.333,0.2,TRUE,TRUE,0.391111111,2
def130d0b67eb38b7a8f4e7121ed432c,439,5,1,0.412,0.389,0.333,0.2,TRUE,TRUE,0.469026549,2
def130d0b67eb38b7a8f4e7121ed432c,439,12,2,0.326,0.121,0.333,0.2,TRUE,TRUE,0.602678571,1
def130d0b67eb38b7a8f4e7121ed432c,439,13,7,0.794,0.382,0.333,0.2,TRUE,TRUE,0.167381974,5
def130d0b67eb38b7a8f4e7121ed432c,439,232,1,0.688,0.307,0.333,0.2,TRUE,TRUE,0.277056277,3
def130d0b67eb38b7a8f4e7121ed432c,439,233,2,0.425,0.381,0.333,0.2,TRUE,TRUE,0.424778761,2
def130d0b67eb38b7a8f4e7121ed432c,439,234,2,0.524,0.317,0.333,0.2,TRUE,TRUE,0.365638767,2
def130d0b67eb38b7a8f4e7121ed432c,439,235,3,0.379,0.507,0.333,0.2,TRUE,TRUE,0.396475771,2
def130d0b67eb38b7a8f4e7121ed432c,439,236,3,0.518,0.319,0.333,0.2,TRUE,TRUE,0.39380531,2
def130d0b67eb38b7a8f4e7121ed432c,487,17,1,0.268,0.177,0.333,0.2,TRUE,TRUE,0.660287081,1
def130d0b67eb38b7a8f4e7121ed432c,487,20,4,0.413,0.567,0.333,0.2,TRUE,TRUE,0.326923077,3
def130d0b67eb38b7a8f4e7121ed432c,487,21,3,0.254,0.196,0.333,0.2,TRUE,FALSE,0.636363636,1
def130d0b67eb38b7a8f4e7121ed432c,487,22,2,0.559,0.275,0.333,0.2,TRUE,TRUE,0.397058824,2
def130d0b67eb38b7a8f4e7121ed432c,487,24,5,0.65,0.601,0.333,0.2,TRUE,TRUE,0.215246637,4
def130d0b67eb38b7a8f4e7121ed432c,487,25,1,0.545,0.592,0.333,0.2,TRUE,TRUE,0.303317536,3
def130d0b67eb38b7a8f4e7121ed432c,487,28,1,0.538,0.423,0.333,0.2,TRUE,TRUE,0.355769231,2
def130d0b67eb38b7a8f4e7121ed432c,487,100,1,0.667,0.306,0.333,0.2,TRUE,TRUE,0.300925926,2
def130d0b67eb38b7a8f4e7121ed432c,487,101,8,0.692,0.748,0.333,0.2,TRUE,TRUE,0.130841121,6
def130d0b67eb38b7a8f4e7121ed432c,487,102,11,0.756,0.598,0.333,0.2,TRUE,TRUE,0.205741627,6
def130d0b67eb38b7a8f4e7121ed432c,492,31,1,0.409,0.342,0.333,0.2,TRUE,TRUE,0.502222222,1
def130d0b67eb38b7a8f4e7121ed432c,492,32,1,0.586,0.359,0.333,0.2,TRUE,TRUE,0.368181818,3.5
def130d0b67eb38b7a8f4e7121ed432c,492,33,1,0.552,0.363,0.333,0.2,TRUE,TRUE,0.399103139,2
def130d0b67eb38b7a8f4e7121ed432c,492,34,1,0.563,0.441,0.333,0.2,TRUE,TRUE,0.389671362,2
def130d0b67eb38b7a8f4e7121ed432c,492,36,1,0.515,0.423,0.333,0.2,TRUE,TRUE,0.392070485,2
def130d0b67eb38b7a8f4e7121ed432c,492,37,1,0.528,0.386,0.333,0.2,TRUE,TRUE,0.386266094,2
def130d0b67eb38b7a8f4e7121ed432c,492,38,1,0.591,0.622,0.333,0.2,TRUE,TRUE,0.304347826,4
def130d0b67eb38b7a8f4e7121ed432c,492,39,1,0.478,0.473,0.333,0.2,TRUE,TRUE,0.415929204,2
def130d0b67eb38b7a8f4e7121ed432c,492,40,1,0.657,0.588,0.333,0.2,TRUE,TRUE,0.244635193,4
def130d0b67eb38b7a8f4e7121ed432c,492,128,1,0.509,0.457,0.333,0.2,TRUE,TRUE,0.417391304,2
def14e8541708294d7558fdf2126ef27,439,1,3,0.358,0.261,0.85,0.55,TRUE,FALSE,0.504424779,1
def14e8541708294d7558fdf2126ef27,439,3,7,0.404,0.462,0.85,0.55,TRUE,FALSE,0.391111111,2
def14e8541708294d7558fdf2126ef27,439,5,1,0.412,0.389,0.85,0.55,TRUE,TRUE,0.469026549,2
def14e8541708294d7558fdf2126ef27,439,12,1,0.326,0.121,0.85,0.55,TRUE,TRUE,0.602678571,1
def14e8541708294d7558fdf2126ef27,439,13,23,0.794,0.382,0.85,0.55,TRUE,FALSE,0.167381974,5
def14e8541708294d7558fdf2126ef27,439,232,4,0.688,0.307,0.85,0.55,TRUE,TRUE,0.277056277,3
def14e8541708294d7558fdf2126ef27,439,233,5,0.425,0.381,0.85,0.55,TRUE,FALSE,0.424778761,2
def14e8541708294d7558fdf2126ef27,439,234,7,0.524,0.317,0.85,0.55,TRUE,FALSE,0.365638767,2
def14e8541708294d7558fdf2126ef27,439,235,5,0.379,0.507,0.85,0.55,TRUE,FALSE,0.396475771,2
def14e8541708294d7558fdf2126ef27,439,236,3,0.518,0.319,0.85,0.55,TRUE,TRUE,0.39380531,2
def14e8541708294d7558fdf2126ef27,487,24,4,0.65,0.601,0.85,0.55,FALSE,FALSE,0.215246637,4
def14e8541708294d7558fdf2126ef27,492,31,4,0.409,0.342,0.85,0.55,TRUE,TRUE,0.502222222,1
def14e8541708294d7558fdf2126ef27,492,32,5,0.586,0.359,0.85,0.55,FALSE,FALSE,0.368181818,3.5
def14e8541708294d7558fdf2126ef27,492,33,3,0.552,0.363,0.85,0.55,TRUE,TRUE,0.399103139,2
def14e8541708294d7558fdf2126ef27,492,36,8,0.515,0.423,0.85,0.55,FALSE,FALSE,0.392070485,2
def14e8541708294d7558fdf2126ef27,492,37,1,0.528,0.386,0.85,0.55,TRUE,TRUE,0.386266094,2
def14e8541708294d7558fdf2126ef27,492,38,10,0.591,0.622,0.85,0.55,TRUE,TRUE,0.304347826,4
def14e8541708294d7558fdf2126ef27,492,39,3,0.478,0.473,0.85,0.55,FALSE,FALSE,0.415929204,2
def14e8541708294d7558fdf2126ef27,492,40,5,0.657,0.588,0.85,0.55,TRUE,TRUE,0.244635193,4
def14e8541708294d7558fdf2126ef27,492,128,8,0.509,0.457,0.85,0.55,FALSE,FALSE,0.417391304,2
df438e5206f31600e6ae4af72f2725f1,439,1,2,0.358,0.261,0.409,0.5,TRUE,TRUE,0.504424779,1
df438e5206f31600e6ae4af72f2725f1,439,3,3,0.404,0.462,0.409,0.5,TRUE,TRUE,0.391111111,2
df438e5206f31600e6ae4af72f2725f1,439,5,2,0.412,0.389,0.409,0.5,TRUE,TRUE,0.469026549,2
df438e5206f31600e6ae4af72f2725f1,439,12,1,0.326,0.121,0.409,0.5,TRUE,TRUE,0.602678571,1
df438e5206f31600e6ae4af72f2725f1,439,13,2,0.794,0.382,0.409,0.5,TRUE,TRUE,0.167381974,5
df438e5206f31600e6ae4af72f2725f1,439,232,4,0.688,0.307,0.409,0.5,TRUE,TRUE,0.277056277,3
df438e5206f31600e6ae4af72f2725f1,439,233,4,0.425,0.381,0.409,0.5,FALSE,FALSE,0.424778761,2
df438e5206f31600e6ae4af72f2725f1,439,234,1,0.524,0.317,0.409,0.5,TRUE,TRUE,0.365638767,2
df438e5206f31600e6ae4af72f2725f1,439,235,1,0.379,0.507,0.409,0.5,TRUE,TRUE,0.396475771,2
df438e5206f31600e6ae4af72f2725f1,439,236,1,0.518,0.319,0.409,0.5,TRUE,TRUE,0.39380531,2
df438e5206f31600e6ae4af72f2725f1,487,24,2,0.65,0.601,0.409,0.5,TRUE,TRUE,0.215246637,4
df438e5206f31600e6ae4af72f2725f1,487,100,3,0.667,0.306,0.409,0.5,TRUE,TRUE,0.300925926,2
df438e5206f31600e6ae4af72f2725f1,492,31,1,0.409,0.342,0.409,0.5,TRUE,TRUE,0.502222222,1
df438e5206f31600e6ae4af72f2725f1,492,32,2,0.586,0.359,0.409,0.5,TRUE,TRUE,0.368181818,3.5
df438e5206f31600e6ae4af72f2725f1,492,33,2,0.552,0.363,0.409,0.5,TRUE,TRUE,0.399103139,2
df438e5206f31600e6ae4af72f2725f1,492,34,1,0.563,0.441,0.409,0.5,FALSE,FALSE,0.389671362,2
df438e5206f31600e6ae4af72f2725f1,492,36,1,0.515,0.423,0.409,0.5,TRUE,TRUE,0.392070485,2
df438e5206f31600e6ae4af72f2725f1,492,37,1,0.528,0.386,0.409,0.5,TRUE,TRUE,0.386266094,2
df438e5206f31600e6ae4af72f2725f1,492,38,2,0.591,0.622,0.409,0.5,FALSE,FALSE,0.304347826,4
df438e5206f31600e6ae4af72f2725f1,492,39,2,0.478,0.473,0.409,0.5,FALSE,FALSE,0.415929204,2
df438e5206f31600e6ae4af72f2725f1,492,40,2,0.657,0.588,0.409,0.5,TRUE,TRUE,0.244635193,4
df438e5206f31600e6ae4af72f2725f1,492,128,2,0.509,0.457,0.409,0.5,TRUE,TRUE,0.417391304,2
dff70232bcd2396f4a6c7bb57dab3e87,439,1,1,0.358,0.261,0.633,0.367,TRUE,TRUE,0.504424779,1
dff70232bcd2396f4a6c7bb57dab3e87,439,3,2,0.404,0.462,0.633,0.367,TRUE,TRUE,0.391111111,2
dff70232bcd2396f4a6c7bb57dab3e87,439,5,1,0.412,0.389,0.633,0.367,TRUE,TRUE,0.469026549,2
dff70232bcd2396f4a6c7bb57dab3e87,439,12,1,0.326,0.121,0.633,0.367,TRUE,TRUE,0.602678571,1
dff70232bcd2396f4a6c7bb57dab3e87,439,13,3,0.794,0.382,0.633,0.367,TRUE,TRUE,0.167381974,5
dff70232bcd2396f4a6c7bb57dab3e87,439,232,4,0.688,0.307,0.633,0.367,TRUE,TRUE,0.277056277,3
dff70232bcd2396f4a6c7bb57dab3e87,439,233,3,0.425,0.381,0.633,0.367,TRUE,TRUE,0.424778761,2
dff70232bcd2396f4a6c7bb57dab3e87,439,234,2,0.524,0.317,0.633,0.367,TRUE,TRUE,0.365638767,2
dff70232bcd2396f4a6c7bb57dab3e87,439,235,3,0.379,0.507,0.633,0.367,TRUE,TRUE,0.396475771,2
dff70232bcd2396f4a6c7bb57dab3e87,439,236,2,0.518,0.319,0.633,0.367,TRUE,TRUE,0.39380531,2
dff70232bcd2396f4a6c7bb57dab3e87,487,17,3,0.268,0.177,0.633,0.367,TRUE,FALSE,0.660287081,1
dff70232bcd2396f4a6c7bb57dab3e87,487,20,9,0.413,0.567,0.633,0.367,TRUE,FALSE,0.326923077,3
dff70232bcd2396f4a6c7bb57dab3e87,487,21,2,0.254,0.196,0.633,0.367,TRUE,TRUE,0.636363636,1
dff70232bcd2396f4a6c7bb57dab3e87,487,22,3,0.559,0.275,0.633,0.367,TRUE,TRUE,0.397058824,2
dff70232bcd2396f4a6c7bb57dab3e87,487,24,3,0.65,0.601,0.633,0.367,TRUE,TRUE,0.215246637,4
dff70232bcd2396f4a6c7bb57dab3e87,487,25,2,0.545,0.592,0.633,0.367,TRUE,TRUE,0.303317536,3
dff70232bcd2396f4a6c7bb57dab3e87,487,28,1,0.538,0.423,0.633,0.367,TRUE,TRUE,0.355769231,2
dff70232bcd2396f4a6c7bb57dab3e87,487,100,10,0.667,0.306,0.633,0.367,TRUE,FALSE,0.300925926,2
dff70232bcd2396f4a6c7bb57dab3e87,487,101,3,0.692,0.748,0.633,0.367,TRUE,TRUE,0.130841121,6
dff70232bcd2396f4a6c7bb57dab3e87,487,102,10,0.756,0.598,0.633,0.367,FALSE,FALSE,0.205741627,6
dff70232bcd2396f4a6c7bb57dab3e87,492,31,2,0.409,0.342,0.633,0.367,TRUE,TRUE,0.502222222,1
dff70232bcd2396f4a6c7bb57dab3e87,492,32,2,0.586,0.359,0.633,0.367,TRUE,TRUE,0.368181818,3.5
dff70232bcd2396f4a6c7bb57dab3e87,492,33,1,0.552,0.363,0.633,0.367,TRUE,TRUE,0.399103139,2
dff70232bcd2396f4a6c7bb57dab3e87,492,34,3,0.563,0.441,0.633,0.367,TRUE,TRUE,0.389671362,2
dff70232bcd2396f4a6c7bb57dab3e87,492,36,3,0.515,0.423,0.633,0.367,TRUE,TRUE,0.392070485,2
dff70232bcd2396f4a6c7bb57dab3e87,492,37,1,0.528,0.386,0.633,0.367,TRUE,TRUE,0.386266094,2
dff70232bcd2396f4a6c7bb57dab3e87,492,38,2,0.591,0.622,0.633,0.367,TRUE,TRUE,0.304347826,4
dff70232bcd2396f4a6c7bb57dab3e87,492,39,2,0.478,0.473,0.633,0.367,TRUE,TRUE,0.415929204,2
dff70232bcd2396f4a6c7bb57dab3e87,492,40,8,0.657,0.588,0.633,0.367,FALSE,FALSE,0.244635193,4
dff70232bcd2396f4a6c7bb57dab3e87,492,128,1,0.509,0.457,0.633,0.367,TRUE,TRUE,0.417391304,2
e1f9b39289e1893622852cf8de6e14db,439,1,1,0.358,0.261,0.567,0.467,TRUE,TRUE,0.504424779,1
e1f9b39289e1893622852cf8de6e14db,439,3,6,0.404,0.462,0.567,0.467,TRUE,FALSE,0.391111111,2
e1f9b39289e1893622852cf8de6e14db,439,5,1,0.412,0.389,0.567,0.467,TRUE,TRUE,0.469026549,2
e1f9b39289e1893622852cf8de6e14db,439,12,2,0.326,0.121,0.567,0.467,TRUE,TRUE,0.602678571,1
e1f9b39289e1893622852cf8de6e14db,439,13,1,0.794,0.382,0.567,0.467,TRUE,TRUE,0.167381974,5
e1f9b39289e1893622852cf8de6e14db,439,232,2,0.688,0.307,0.567,0.467,TRUE,TRUE,0.277056277,3
e1f9b39289e1893622852cf8de6e14db,439,233,1,0.425,0.381,0.567,0.467,TRUE,TRUE,0.424778761,2
e1f9b39289e1893622852cf8de6e14db,439,234,1,0.524,0.317,0.567,0.467,TRUE,TRUE,0.365638767,2
e1f9b39289e1893622852cf8de6e14db,439,235,1,0.379,0.507,0.567,0.467,TRUE,TRUE,0.396475771,2
e1f9b39289e1893622852cf8de6e14db,439,236,1,0.518,0.319,0.567,0.467,TRUE,TRUE,0.39380531,2
e1f9b39289e1893622852cf8de6e14db,487,17,1,0.268,0.177,0.567,0.467,TRUE,TRUE,0.660287081,1
e1f9b39289e1893622852cf8de6e14db,487,20,4,0.413,0.567,0.567,0.467,TRUE,TRUE,0.326923077,3
e1f9b39289e1893622852cf8de6e14db,487,21,1,0.254,0.196,0.567,0.467,TRUE,TRUE,0.636363636,1
e1f9b39289e1893622852cf8de6e14db,487,22,3,0.559,0.275,0.567,0.467,TRUE,TRUE,0.397058824,2
e1f9b39289e1893622852cf8de6e14db,487,24,4,0.65,0.601,0.567,0.467,TRUE,TRUE,0.215246637,4
e1f9b39289e1893622852cf8de6e14db,487,25,4,0.545,0.592,0.567,0.467,TRUE,TRUE,0.303317536,3
e1f9b39289e1893622852cf8de6e14db,487,28,4,0.538,0.423,0.567,0.467,TRUE,TRUE,0.355769231,2
e1f9b39289e1893622852cf8de6e14db,487,100,1,0.667,0.306,0.567,0.467,TRUE,TRUE,0.300925926,2
e1f9b39289e1893622852cf8de6e14db,487,101,4,0.692,0.748,0.567,0.467,TRUE,TRUE,0.130841121,6
e1f9b39289e1893622852cf8de6e14db,487,102,6,0.756,0.598,0.567,0.467,TRUE,TRUE,0.205741627,6
e1f9b39289e1893622852cf8de6e14db,492,31,7,0.409,0.342,0.567,0.467,TRUE,FALSE,0.502222222,1
